age1,salary,Num_Citylived,jobtype,dv_jt_other,dv_jt_govt,dv_jt_biz,dv_jt_pvt,Payer,dv_payer_parents,dv_payer_self,dv_payer_company,ClsRelativesCnt,Travel,dv_travel_low,dv_travel_medium,dv_travel_high,RelativesAbroad,dv_Rel_yes,dv_Rel_No,AvgBill,StdAvgBill
35,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,553,-0.173613686
35,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,432.25,-1.37263752
46,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,716.75,1.45239172
62,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,435.5,-1.340365657
50,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,632.75,0.618288183
61,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,524.5,-0.4566131
25,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,645.75,0.747375635
48,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,624,0.531402398
59,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,426.75,-1.427251442
37,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,716,1.444944367
25,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,719,1.474733779
63,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,618.5,0.476788476
56,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,674.25,1.03037505
27,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,580.25,0.096973473
43,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,554.75,-0.156236529
41,40000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,477.25,-0.92579634
44,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,675.75,1.045269756
51,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,643,0.720068674
23,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,649,0.779647498
27,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,670.75,0.995620736
57,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,634.25,0.633182889
36,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,618,0.471823574
28,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,576,0.054771806
59,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,702.5,1.310892013
29,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,556,-0.143824274
57,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,574.5,0.0398771
34,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,814.75,2.425512513
35,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,639,0.680349458
55,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,430.75,-1.387532226
35,80000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,534.25,-0.359797511
50,40000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,487.25,-0.8264983
28,100000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,545,-0.253052118
52,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,542.75,-0.275394177
30,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,555.25,-0.151271627
63,40000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,467.75,-1.020129478
51,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,554,-0.163683882
40,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,599,0.283157298
63,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,506.5,-0.635349573
61,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,592.75,0.221096023
51,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,619.75,0.489200731
35,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,510.25,-0.598112808
60,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,486.5,-0.833945653
47,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,741.75,1.70063682
59,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,581.5,0.109385728
51,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,677.75,1.065129364
56,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,514.5,-0.555911141
61,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,451.75,-1.179006342
49,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,425,-1.444628599
24,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,617.25,0.464376221
53,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,729.75,1.581479172
35,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,735.75,1.641057996
36,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,459,-1.107015263
61,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,493.75,-0.761954574
37,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,692.75,1.214076424
47,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,408.25,-1.610952816
43,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,635.75,0.648077595
54,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,560,-0.104105058
45,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,622,0.51154279
58,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,396.75,-1.725145562
55,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,586.25,0.156552297
46,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,427,-1.424768991
23,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,438.25,-1.313058696
30,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,505,-0.650244279
48,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,633,0.620770634
49,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,470.25,-0.995304968
58,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,660.25,0.891357794
22,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,546.25,-0.240639863
36,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,614,0.432104358
60,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,750.25,1.785040154
59,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,621.5,0.506577888
25,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,754.75,1.829724272
65,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,603.25,0.325358965
58,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,651.25,0.801989558
39,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,533,-0.372209766
48,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,643,0.720068674
35,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,501,-0.689963495
40,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,571,0.005122786
35,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,572,0.01505259
44,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,388.25,-1.809548897
22,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,377.25,-1.918776741
26,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,838.75,2.663827809
49,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,563,-0.074315646
60,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,436.75,-1.327953402
56,100000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,565.25,-0.051973587
52,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,531,-0.392069374
24,100000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,530.25,-0.399516727
58,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,676.5,1.052717109
30,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,740.75,1.690707016
52,40000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,501.25,-0.687481044
58,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,505.25,-0.647761828
39,80000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,644,0.729998478
27,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,585,0.144140042
50,80000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,601,0.303016906
41,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,550,-0.203403098
24,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,681,1.097401227
43,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,509,-0.610525063
22,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,644.25,0.732480929
30,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,517.25,-0.52860418
50,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,515,-0.550946239
32,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,674,1.027892599
43,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,710.75,1.392812896
33,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,633.75,0.628217987
40,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,759,1.871925939
51,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,533.25,-0.369727315
38,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,484,-0.858770163
37,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,603,0.322876514
25,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,595,0.243438082
28,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,550.25,-0.200920647
32,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,699.75,1.283585052
64,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,529.75,-0.404481629
58,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,702.25,1.308409562
33,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,526,-0.441718394
35,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,432.25,-1.37263752
39,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,613.75,0.429621907
34,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,625,0.541332202
53,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,606.75,0.360113279
62,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,535.5,-0.347385256
26,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,557.25,-0.131412019
35,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,608,0.372525534
63,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,403.75,-1.655636934
57,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,616.25,0.454446417
49,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,615,0.442034162
44,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,528,-0.421858786
30,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,653,0.819366715
26,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,571,0.005122786
35,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,571.25,0.007605237
53,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,691.75,1.20414662
31,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,642.25,0.712621321
28,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,608.75,0.379972887
57,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,457.75,-1.119427518
43,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,658.75,0.876463088
46,40000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,438.25,-1.313058696
53,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,622.75,0.518990143
59,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,687.5,1.161944953
61,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,576.25,0.057254257
30,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,529,-0.411928982
41,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,565,-0.054456038
63,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,562.5,-0.079280548
30,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,801.75,2.296425061
40,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,588,0.173929454
29,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,483,-0.868699967
47,80000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,517.25,-0.52860418
42,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,819.75,2.475161533
61,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,512.5,-0.575770749
23,100000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,453.25,-1.164111636
41,40000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,569.25,-0.012254371
28,100000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,508,-0.620454867
46,40000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,491.25,-0.786779084
61,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,521.25,-0.488884964
34,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,552.25,-0.181061039
25,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,724.75,1.531830152
63,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,470.25,-0.995304968
50,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,584,0.134210238
31,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,556,-0.143824274
62,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,560.5,-0.099140156
31,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,659,0.878945539
64,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,578.5,0.079596316
39,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,680.25,1.089953874
52,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,649.75,0.787094852
33,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,467.25,-1.02509438
55,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,586.25,0.156552297
25,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,662,0.908734951
48,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,480.25,-0.896006928
48,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,692.75,1.214076424
51,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,451,-1.186453695
37,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,578.25,0.077113865
54,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,543,-0.272911726
24,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,310.5,-2.581591158
31,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,752,1.802417311
60,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,751.25,1.794969958
32,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,409.25,-1.601023012
43,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,701,1.295997307
62,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,533.75,-0.364762413
57,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,724.25,1.52686525
39,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,472,-0.977927811
27,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,662,0.908734951
52,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,466,-1.037506635
40,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,507,-0.630384671
56,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,703.25,1.318339366
46,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,442,-1.275821931
60,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,498.75,-0.712305554
56,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,656.25,0.851638578
26,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,554,-0.163683882
47,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,483.25,-0.866217516
25,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,641.75,0.707656419
28,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,647.75,0.767235243
32,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,664,0.928594559
27,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,501,-0.689963495
36,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,661,0.898805147
50,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,672,1.008032991
23,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,549,-0.213332902
46,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,528,-0.421858786
47,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,508.25,-0.617972416
34,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,656.25,0.851638578
27,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,657.75,0.866533284
54,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,493.25,-0.766919476
56,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,667.25,0.960866422
41,40000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,386.25,-1.829408505
25,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,672.75,1.015480344
42,40000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,481.25,-0.886077124
53,40000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,401.25,-1.680461444
42,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,595,0.243438082
38,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,713,1.415154955
34,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,563,-0.074315646
50,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,480,-0.898489379
52,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,587,0.16399965
23,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,724,1.524382799
22,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,356.25,-2.127302625
32,80000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,636.25,0.653042497
27,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,863.75,2.912072909
38,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,558,-0.123964666
50,100000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,660.75,0.896322696
30,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,447,-1.226172911
40,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,839.75,2.673757613
51,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,549,-0.213332902
22,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,430.5,-1.390014677
51,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,492.75,-0.771884378
50,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,515,-0.550946239
50,80000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,599,0.283157298
27,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,551,-0.193473294
60,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,586.5,0.159034748
45,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,545,-0.253052118
22,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,629,0.581051418
22,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,592.25,0.216131121
51,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,667.75,0.965831324
44,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,561.25,-0.091692803
33,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,612.75,0.419692103
65,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,492.75,-0.771884378
56,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,715.25,1.437497014
48,80000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,596,0.253367886
29,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,642,0.71013887
53,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,462,-1.077225851
47,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,638,0.670419654
60,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,396.5,-1.727628013
46,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,544.25,-0.260499471
64,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,668.25,0.970796226
35,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,522.25,-0.478955159
31,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,711.75,1.4027427
62,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,475.75,-0.940691046
39,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,650.75,0.797024656
54,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,510,-0.600595259
43,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,615.75,0.449481515
59,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,568.25,-0.022184175
41,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,577,0.06470161
61,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,399.75,-1.69535615
49,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,682,1.107331031
27,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,704,1.325786719
50,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,629,0.581051418
56,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,474.5,-0.953103301
33,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,551,-0.193473294
50,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,587,0.16399965
53,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,662,0.908734951
49,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,613,0.422174554
