Cust_id,Responder,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18
1280,1,B,3959,B,45,Male,Married,4,1,2,3,6,Coupon,Yes,4,,No,Yes,168
1281,1,A,3850,B,79,Female,Married,5,7,7,5,6,Card,No,5,,Yes,Yes,98
1282,1,E,5139,B,63,Male,Married,7,5,3,1,5,Cash,No,2,,No,Yes,54
1283,1,C,1162,D,22,Female,Married,6,5,2,5,3,Coupon,Yes,4,,No,Yes,71
1284,1,B,4950,F,67,Female,Married,5,4,2,2,3,Coupon,Yes,4,,Yes,Yes,168
1285,1,A,6671,F,51,Male,Married,4,7,7,3,2,Other,Yes,3,,Yes,Yes,8
1286,1,G,3906,E,72,Female,Married,4,1,5,1,2,Coupon,Yes,3,,Yes,Yes,141
1287,1,F,1238,B,28,Female,Unmarried,7,4,3,2,5,Card,Yes,1,,Yes,Yes,99
1288,1,H,527,C,59,Female,Married,5,3,2,3,5,Other,No,1,,Yes,Yes,53
1289,1,I,975,B,7,Male,Married,3,1,4,2,1,Card,Yes,3,,No,No,153
1290,1,H,4683,D,45,Female,Unmarried,4,1,7,5,2,Cash,Yes,5,,No,Yes,7
1291,1,F,3633,C,79,Male,Married,5,6,6,3,1,Coupon,No,4,,No,Yes,134
1292,1,F,5175,E,45,Male,Married,6,6,5,2,4,Coupon,No,3,,No,No,99
1293,1,H,8228,B,76,Female,Unmarried,7,5,3,3,4,Coupon,No,3,,Yes,No,144
1294,1,I,1496,B,68,Female,Married,5,5,6,4,2,Other,Yes,1,,Yes,Yes,153
1295,1,H,3887,B,66,Male,Married,5,6,4,2,5,Other,No,3,,Yes,Yes,47
1296,1,B,8303,D,24,Male,Unmarried,5,4,3,2,6,Cash,Yes,1,,No,Yes,153
1297,1,I,690,F,70,Female,Unmarried,5,5,5,1,4,Card,Yes,2,,Yes,No,20
1298,1,B,7689,F,73,Male,Married,7,3,5,2,2,Card,Yes,4,,No,Yes,84
1299,1,G,4735,E,25,Male,Unmarried,5,4,4,4,2,Card,No,4,,Yes,No,10
1300,1,D,3722,B,17,Female,Married,7,1,4,3,2,Other,Yes,5,,No,No,136
1301,1,E,8665,F,2,Male,Married,3,4,6,4,4,Cash,Yes,2,,No,Yes,180
1302,1,C,8404,C,20,Male,Married,5,4,4,4,3,Cash,No,2,,Yes,Yes,115
1303,1,B,4665,B,69,Male,Married,3,6,2,1,4,Coupon,No,1,,Yes,Yes,136
1304,1,A,8396,C,29,Male,Married,4,6,4,5,4,Other,No,4,,Yes,Yes,155
1305,1,G,4351,C,43,Male,Unmarried,6,3,2,2,3,Card,Yes,1,,No,No,121
1306,1,D,7256,E,76,Female,Unmarried,6,2,2,4,6,Other,No,3,,Yes,Yes,50
1307,1,E,8000,B,74,Female,Unmarried,5,1,3,2,4,Coupon,Yes,5,,Yes,No,14
1308,1,C,3303,B,29,Female,Married,4,7,6,3,4,Card,Yes,1,,No,Yes,17
1309,1,B,8811,D,65,Male,Unmarried,6,2,5,3,5,Other,No,5,,Yes,Yes,142
1310,1,A,4706,F,28,Male,Married,6,5,3,5,5,Cash,No,4,,Yes,No,77
1311,1,E,5075,F,55,Male,Married,5,4,4,5,1,Cash,No,4,,No,No,46
1312,1,C,3639,E,58,Female,Unmarried,5,5,3,1,1,Card,No,4,,Yes,Yes,125
1313,1,B,2670,D,65,Male,Unmarried,5,2,5,5,6,Coupon,No,2,,No,Yes,176
1314,1,A,5576,E,38,Female,Married,4,7,5,3,3,Card,No,1,,No,No,122
1315,1,G,5005,B,43,Male,Married,4,3,5,4,6,Cash,No,3,,No,Yes,174
1316,1,F,2988,A,61,Female,Married,7,7,5,3,4,Card,Yes,2,,Yes,No,129
1317,1,H,1122,F,54,Male,Unmarried,5,7,5,5,5,Other,No,4,,Yes,Yes,30
1318,1,I,6563,A,27,Female,Married,3,6,4,1,3,Coupon,No,5,,Yes,No,58
1319,1,H,6178,C,28,Male,Married,4,6,7,1,2,Card,Yes,2,,Yes,No,41
1320,1,F,4567,A,14,Female,Married,4,7,3,4,5,Cash,No,1,,Yes,No,52
1321,1,F,7798,B,56,Female,Unmarried,4,4,6,1,2,Other,No,5,,No,Yes,180
1322,1,H,2441,C,20,Female,Unmarried,6,4,6,4,2,Card,No,3,,Yes,Yes,10
1323,1,I,3381,B,19,Male,Married,3,4,3,1,5,Coupon,No,2,,No,Yes,177
1324,1,H,310,D,31,Male,Married,5,4,3,5,4,Other,No,2,,Yes,Yes,10
1325,1,B,1620,A,9,Male,Married,3,5,5,5,3,Coupon,No,5,,No,Yes,123
1326,1,I,7742,E,63,Female,Married,3,6,6,2,4,Cash,Yes,1,,Yes,No,128
1327,1,B,795,B,27,Female,Unmarried,5,1,3,2,1,Card,No,3,,No,Yes,179
1328,1,G,5921,A,50,Male,Married,4,1,6,2,6,Card,No,2,,No,No,86
1329,1,D,8831,F,27,Male,Married,7,6,4,3,5,Coupon,No,3,,Yes,Yes,77
1330,1,E,3363,A,33,Male,Married,4,1,5,2,5,Other,Yes,3,,Yes,Yes,110
1331,1,C,6523,C,22,Female,Unmarried,7,3,1,5,2,Coupon,No,1,,No,Yes,154
1332,1,B,8847,A,22,Female,Married,5,4,3,3,6,Card,Yes,2,,No,No,36
1333,1,A,5374,B,55,Female,Married,4,7,3,2,4,Coupon,No,1,,No,No,89
1334,1,G,8213,C,77,Male,Married,5,7,5,3,3,Cash,Yes,4,,Yes,No,85
1335,1,D,4334,B,67,Male,Unmarried,4,1,5,3,5,Card,No,2,,No,No,179
1336,1,E,2624,D,79,Female,Unmarried,6,1,3,3,5,Other,Yes,5,,No,No,140
1337,1,C,8284,A,28,Male,Married,5,3,4,4,5,Cash,Yes,3,,No,No,157
1338,1,B,2092,C,67,Male,Married,7,7,1,4,4,Card,No,2,,No,No,66
1339,1,A,3733,C,42,Male,Married,5,6,3,3,6,Cash,Yes,3,,Yes,Yes,22
1340,1,E,3200,E,59,Male,Married,4,2,3,3,5,Other,Yes,5,,Yes,Yes,7
1341,1,C,669,B,7,Female,Unmarried,5,7,7,5,6,Coupon,Yes,1,,Yes,No,34
1342,1,B,4298,B,14,Female,Unmarried,4,6,6,1,3,Other,No,4,,No,No,76
1343,1,A,8920,D,8,Male,Married,4,2,1,3,6,Card,No,1,,Yes,Yes,122
1344,1,G,8319,F,7,Male,Unmarried,4,5,2,2,6,Cash,Yes,1,,Yes,No,31
1345,1,F,896,F,10,Male,Married,4,5,1,1,3,Other,Yes,1,,Yes,Yes,52
1346,1,H,4323,E,11,Female,Married,5,4,3,4,5,Card,Yes,1,,Yes,Yes,115
1347,1,I,6767,B,50,Male,Married,4,2,5,4,2,Coupon,No,5,,Yes,Yes,115
1348,1,H,689,C,46,Male,Unmarried,5,7,4,4,5,Card,Yes,3,,Yes,No,64
1349,1,F,3590,B,7,Male,Married,5,1,6,3,1,Other,No,1,,No,No,105
1350,1,F,3161,D,26,Female,Unmarried,3,2,3,4,3,Cash,Yes,4,,Yes,Yes,188
1351,1,H,3081,A,2,Female,Married,4,3,5,1,1,Cash,Yes,1,,Yes,No,7
1352,1,I,8054,C,69,Female,Married,4,3,3,2,5,Cash,Yes,4,,No,Yes,144
1353,1,H,669,C,58,Male,Married,3,6,1,3,5,Other,Yes,5,,Yes,No,130
1354,1,B,6309,E,23,Male,Married,7,5,3,5,3,Coupon,Yes,4,,Yes,No,85
1355,1,I,5134,B,27,Female,Married,3,6,7,4,3,Cash,Yes,3,,No,No,121
1356,1,B,3788,B,21,Female,Unmarried,3,4,3,2,3,Coupon,No,5,,Yes,No,19
1357,1,G,8831,B,14,Female,Unmarried,6,7,7,1,2,Cash,No,3,,Yes,No,129
1358,1,D,3114,D,75,Female,Married,6,6,3,5,5,Cash,Yes,3,,No,No,89
1359,1,E,8627,F,31,Female,Unmarried,5,7,5,4,6,Coupon,No,2,,No,Yes,77
1360,1,C,5459,F,40,Female,Unmarried,6,7,4,3,4,Other,No,1,,Yes,Yes,60
1361,1,B,7985,E,78,Male,Unmarried,6,1,5,2,3,Card,No,4,,No,No,66
1362,1,A,8788,B,66,Female,Unmarried,7,1,5,3,2,Coupon,No,5,,No,Yes,17
1363,1,G,7471,C,62,Female,Unmarried,7,1,5,3,4,Other,No,2,,Yes,Yes,156
1364,1,D,8974,B,24,Female,Married,5,1,2,5,6,Coupon,Yes,1,,Yes,Yes,26
1365,1,E,2762,D,36,Male,Unmarried,3,3,2,1,3,Cash,No,5,,Yes,No,171
1366,1,C,5457,C,23,Male,Unmarried,5,7,4,3,1,Other,No,2,,No,No,118
1367,1,B,7102,E,3,Male,Unmarried,5,4,5,5,5,Other,No,4,,Yes,Yes,59
1368,1,A,6954,B,11,Male,Married,3,5,3,2,2,Other,Yes,5,,Yes,No,94
1369,1,E,6496,B,19,Male,Married,5,7,4,1,2,Cash,No,3,,Yes,Yes,42
1370,1,C,1564,B,56,Female,Married,4,3,4,3,5,Cash,Yes,1,,Yes,No,159
1371,1,B,3574,D,31,Male,Unmarried,5,5,2,3,4,Other,No,1,,No,No,12
1372,1,A,3665,F,9,Female,Married,3,2,3,3,2,Card,Yes,3,,No,Yes,163
1373,1,G,8350,F,55,Male,Married,7,2,4,5,2,Cash,Yes,5,,No,Yes,43
1374,1,F,2580,E,76,Male,Unmarried,4,4,6,2,1,Other,Yes,2,,No,Yes,106
1375,1,H,7819,B,57,Female,Married,4,5,3,1,3,Other,Yes,2,,No,Yes,200
1376,1,I,2197,F,12,Male,Unmarried,4,7,2,2,5,Cash,Yes,4,,No,Yes,90
1377,1,H,7489,C,49,Female,Married,6,7,6,2,4,Other,Yes,5,,Yes,Yes,113
1378,1,F,1884,B,46,Male,Unmarried,5,2,2,3,6,Other,Yes,5,,Yes,Yes,69
1379,1,F,155,C,18,Male,Unmarried,5,1,7,2,1,Card,No,4,,No,Yes,169
1380,1,H,6353,C,70,Female,Unmarried,5,2,5,5,5,Coupon,No,5,,Yes,No,86
1381,1,I,3557,E,17,Male,Unmarried,4,7,4,2,6,Other,No,1,,Yes,Yes,13
1382,1,H,5229,B,23,Male,Married,6,7,4,3,5,Card,Yes,1,,No,Yes,15
1383,1,B,8127,B,69,Female,Unmarried,5,4,5,2,3,Cash,No,5,,No,Yes,195
1384,1,I,575,D,50,Male,Unmarried,4,4,4,2,4,Coupon,Yes,1,,Yes,No,49
1385,1,B,8097,F,19,Female,Unmarried,6,1,6,3,4,Cash,Yes,1,,No,Yes,131
1386,1,G,7175,F,31,Male,Unmarried,5,4,4,3,4,Card,No,1,,Yes,No,98
1387,1,D,2402,E,34,Male,Married,7,2,4,3,3,Coupon,Yes,5,,No,No,200
1388,1,E,3303,D,57,Male,Married,4,1,5,4,6,Other,Yes,1,,No,Yes,79
1389,1,C,5272,E,54,Female,Unmarried,7,5,1,5,6,Coupon,Yes,5,,Yes,No,85
1390,1,B,8844,B,43,Female,Unmarried,4,5,5,4,1,Cash,No,1,,No,No,180
1391,1,A,1685,A,40,Female,Married,5,5,3,3,5,Other,Yes,3,,Yes,No,118
1392,1,G,6930,F,25,Male,Unmarried,5,1,5,1,2,Card,Yes,3,,Yes,Yes,95
1393,1,D,7733,A,69,Male,Unmarried,4,7,4,5,3,Coupon,No,1,,No,Yes,186
1394,1,E,8299,C,64,Female,Unmarried,4,5,1,5,2,Card,No,5,,No,Yes,118
1395,1,C,1784,A,22,Male,Unmarried,4,3,4,5,5,Coupon,No,2,,Yes,Yes,82
1396,1,B,3718,B,32,Female,Married,7,2,2,3,2,Other,No,5,,Yes,No,73
1397,1,A,2616,C,1,Female,Unmarried,7,1,6,2,5,Other,No,1,,Yes,No,193
1398,1,E,6794,B,54,Male,Unmarried,3,3,1,4,4,Cash,No,3,,Yes,Yes,153
1399,1,C,7112,D,17,Male,Married,3,3,4,3,5,Cash,Yes,3,,No,No,27
1400,1,B,896,A,31,Female,Unmarried,4,6,1,4,3,Card,No,2,,Yes,No,105
1401,1,A,6750,E,52,Male,Unmarried,4,1,3,4,4,Cash,No,2,,No,No,119
1402,1,G,7636,B,71,Female,Married,5,3,5,3,5,Coupon,Yes,3,,Yes,Yes,47
1403,1,F,8616,A,57,Female,Unmarried,5,2,4,4,4,Coupon,Yes,3,,Yes,Yes,143
1404,1,H,1642,F,73,Male,Married,4,4,3,3,5,Coupon,No,2,,Yes,Yes,113
1405,1,I,7166,A,15,Female,Married,4,2,2,4,2,Coupon,No,2,,Yes,No,98
1406,1,H,3567,C,72,Female,Unmarried,5,3,6,4,6,Cash,No,2,,No,Yes,59
1407,1,F,5179,A,51,Female,Unmarried,3,6,4,4,2,Other,Yes,1,,No,Yes,140
1408,1,F,5261,B,15,Female,Unmarried,4,3,4,5,6,Coupon,Yes,1,,Yes,No,166
1409,1,H,645,C,47,Female,Unmarried,6,2,1,2,6,Coupon,Yes,3,,Yes,Yes,116
1410,1,I,7837,B,44,Male,Unmarried,7,6,5,4,6,Other,No,4,,Yes,Yes,42
1411,1,H,1438,D,45,Female,Unmarried,4,2,2,3,5,Cash,Yes,4,,No,No,53
1412,1,B,6108,A,67,Female,Married,4,7,4,2,5,Cash,No,3,,No,Yes,87
1413,1,I,4723,C,80,Female,Unmarried,4,7,3,4,6,Card,No,1,,No,No,189
1414,1,B,1695,C,36,Female,Unmarried,5,1,2,4,6,Card,Yes,1,,No,Yes,102
1415,1,G,1090,E,51,Female,Unmarried,4,2,1,4,5,Other,No,1,,No,Yes,115
1416,1,D,7901,B,29,Female,Unmarried,7,6,2,2,4,Cash,No,5,,No,No,25
1417,1,E,2054,B,29,Male,Unmarried,5,7,5,3,2,Card,Yes,2,,No,No,130
1418,1,C,5824,D,21,Male,Unmarried,4,1,4,2,2,Cash,No,5,,No,No,102
1419,1,B,1077,F,49,Female,Unmarried,3,6,4,3,5,Card,No,1,,No,Yes,200
1420,1,A,6169,F,36,Male,Unmarried,6,7,2,3,4,Card,Yes,1,,Yes,Yes,97
1421,1,G,5906,E,17,Female,Unmarried,6,6,5,5,5,Coupon,Yes,5,,No,Yes,119
1422,1,D,5796,B,21,Male,Unmarried,6,1,3,2,4,Cash,No,3,,Yes,No,26
1423,1,E,1979,C,70,Male,Unmarried,4,5,6,2,5,Other,No,1,,Yes,Yes,83
1424,1,C,560,B,64,Female,Unmarried,4,2,6,4,5,Cash,No,2,,No,No,29
1425,1,B,4272,D,41,Male,Unmarried,7,6,3,4,3,Other,Yes,5,,Yes,Yes,152
1426,1,A,6487,A,74,Male,Unmarried,5,4,5,5,1,Other,Yes,2,,No,Yes,15
1427,1,E,3762,C,37,Female,Unmarried,5,5,7,5,2,Other,No,4,,Yes,No,52
1428,1,C,135,C,50,Male,Married,5,6,5,1,3,Other,Yes,4,,Yes,No,167
1429,1,B,6833,E,75,Male,Unmarried,7,4,2,5,6,Card,Yes,5,,Yes,Yes,40
1430,1,A,1628,B,62,Female,Unmarried,5,2,7,3,5,Card,No,1,,No,Yes,111
1431,1,G,5501,B,54,Male,Unmarried,5,3,2,3,4,Card,Yes,4,,Yes,No,38
1432,1,F,6940,B,46,Male,Unmarried,5,2,6,3,4,Card,Yes,1,,No,No,15
1433,1,H,7269,D,17,Male,Married,7,7,6,4,2,Card,No,4,,No,No,48
1434,1,I,6694,F,42,Female,Married,7,5,6,2,2,Coupon,Yes,2,,Yes,No,38
1435,1,H,1991,F,61,Male,Unmarried,4,4,5,2,3,Cash,No,2,,No,No,10
1436,1,F,7366,E,49,Male,Married,4,3,5,2,4,Cash,No,1,,Yes,No,161
1437,1,F,2878,B,41,Female,Married,3,3,4,3,1,Other,No,5,,Yes,Yes,194
1438,1,H,2922,C,77,Male,Unmarried,6,1,1,3,3,Cash,No,4,,No,Yes,98
1439,1,I,7065,B,61,Male,Unmarried,5,7,3,4,2,Card,No,4,,Yes,Yes,157
1440,1,H,5957,D,33,Male,Unmarried,7,7,4,3,6,Coupon,Yes,4,,Yes,Yes,88
1441,1,B,2467,C,74,Male,Unmarried,5,5,1,3,1,Coupon,No,4,,No,No,157
1442,1,I,3873,E,35,Male,Unmarried,4,5,2,5,4,Cash,Yes,2,,No,No,141
1443,1,B,7812,B,7,Female,Married,6,7,1,3,2,Card,No,4,,Yes,Yes,41
1444,1,G,8302,B,41,Female,Married,7,1,7,3,1,Other,No,2,,Yes,Yes,198
1445,1,D,8210,B,76,Male,Married,6,1,1,4,1,Coupon,Yes,1,,Yes,No,150
1446,1,E,3311,D,46,Male,Married,4,2,1,3,5,Coupon,No,4,,No,No,150
1447,1,C,7694,F,34,Male,Married,3,4,6,4,6,Cash,No,2,,Yes,No,53
1448,1,B,2758,F,56,Male,Unmarried,3,4,3,2,2,Card,No,3,,Yes,Yes,87
1449,1,A,1188,E,58,Female,Unmarried,4,1,4,3,3,Card,No,4,,Yes,No,157
1450,1,G,8345,B,53,Female,Unmarried,3,6,4,2,3,Other,No,4,,No,No,98
1451,1,D,1024,F,34,Male,Unmarried,7,6,4,4,2,Card,No,2,,No,No,22
1452,1,E,7149,C,16,Male,Unmarried,5,2,1,4,2,Other,Yes,4,,No,No,139
1453,1,C,3961,B,47,Female,Married,3,2,2,4,3,Other,Yes,2,,Yes,No,197
1454,1,B,2363,C,62,Female,Unmarried,4,2,3,3,5,Coupon,No,3,,Yes,Yes,75
1455,1,A,2471,C,11,Female,Unmarried,7,4,4,5,3,Cash,No,1,,Yes,Yes,131
1456,1,E,7904,E,60,Male,Married,5,2,4,2,4,Cash,No,5,,No,Yes,198
1457,1,C,939,B,10,Female,Unmarried,4,3,5,2,3,Cash,Yes,1,,No,No,164
1458,1,B,7018,B,24,Male,Unmarried,4,6,5,4,6,Cash,Yes,5,,No,No,116
1459,1,A,6440,D,6,Male,Unmarried,4,1,4,5,4,Cash,Yes,1,,Yes,No,22
1460,1,G,8179,F,40,Male,Unmarried,6,6,3,3,2,Other,No,4,,Yes,Yes,139
1461,1,F,1457,F,58,Male,Unmarried,7,5,5,2,3,Card,Yes,1,,No,No,110
1462,1,H,8134,E,57,Male,Married,3,7,7,1,3,Card,Yes,2,,Yes,No,116
1463,1,I,2422,D,31,Male,Unmarried,4,2,3,2,3,Cash,No,5,,No,Yes,26
1464,1,H,5085,E,49,Male,Unmarried,5,6,5,3,5,Coupon,Yes,4,,Yes,No,170
1465,1,F,8484,B,20,Male,Unmarried,6,1,2,2,2,Other,No,3,,Yes,No,150
1466,1,F,869,A,6,Female,Married,6,6,6,3,1,Card,Yes,2,,No,No,167
1467,1,H,1125,F,14,Female,Unmarried,5,4,3,2,2,Other,No,4,,Yes,Yes,122
1468,1,I,5006,A,26,Female,Unmarried,5,5,2,2,6,Cash,Yes,5,,No,Yes,89
1469,1,H,7025,C,20,Female,Unmarried,3,7,7,3,5,Cash,No,4,,Yes,No,69
1470,1,B,4772,A,49,Male,Unmarried,3,7,2,3,4,Other,Yes,1,,Yes,Yes,138
1471,1,I,736,B,2,Male,Unmarried,6,3,3,4,5,Coupon,No,4,,No,Yes,108
1472,1,B,2887,C,53,Male,Married,7,6,5,2,5,Other,No,1,,Yes,No,194
1473,1,G,580,B,41,Male,Unmarried,7,6,5,5,2,Cash,Yes,2,,No,Yes,104
1474,1,D,658,D,12,Female,Unmarried,5,2,4,3,1,Coupon,Yes,4,,Yes,No,28
1475,1,E,2900,A,80,Female,Unmarried,3,2,7,3,2,Coupon,Yes,4,,No,Yes,124
1476,1,C,8211,E,15,Female,Unmarried,4,3,5,3,3,Coupon,No,5,,No,Yes,19
1477,1,B,7350,B,19,Male,Unmarried,7,3,7,4,2,Other,No,3,,No,No,9
1478,1,A,3671,A,50,Female,Unmarried,4,4,2,3,4,Cash,No,4,,No,Yes,169
1479,1,G,8987,F,41,Female,Unmarried,7,2,5,1,1,Cash,No,1,,Yes,Yes,185
1480,1,D,3142,A,39,Female,Married,5,6,3,1,6,Other,No,3,,Yes,Yes,38
1481,1,E,4939,C,64,Female,Married,7,7,6,4,6,Cash,No,1,,Yes,No,31
1482,1,C,7018,A,32,Male,Unmarried,7,7,5,3,5,Other,No,4,,No,No,19
1483,1,B,5162,B,66,Male,Unmarried,6,4,3,1,3,Cash,Yes,2,,No,No,77
1484,1,A,7688,C,15,Female,Married,6,6,3,3,3,Coupon,No,3,,No,Yes,170
1485,1,E,6675,B,15,Male,Unmarried,7,2,5,3,5,Card,No,2,,No,Yes,145
1486,1,C,6068,D,52,Male,Married,5,2,4,5,2,Card,Yes,4,,No,No,28
1487,1,B,7149,A,61,Male,Married,4,5,5,3,3,Other,No,5,,No,No,176
1488,1,A,4597,C,28,Male,Unmarried,4,7,5,4,4,Coupon,No,2,,No,Yes,65
1489,1,G,4716,C,63,Female,Unmarried,5,5,1,2,3,Card,Yes,4,,Yes,No,25
1490,1,F,643,E,34,Female,Unmarried,6,5,6,2,5,Cash,Yes,2,,No,Yes,25
1491,1,H,3561,B,43,Female,Unmarried,6,2,4,1,4,Other,Yes,4,,No,No,85
1492,1,I,3109,B,52,Male,Unmarried,5,2,4,3,2,Card,Yes,2,,Yes,Yes,102
1493,1,H,146,D,11,Male,Unmarried,5,4,4,3,3,Cash,No,4,,No,No,79
1494,1,F,911,F,60,Male,Unmarried,4,1,4,2,6,Card,No,3,,Yes,No,125
1495,1,F,190,F,37,Male,Unmarried,7,7,6,4,2,Cash,No,3,,Yes,No,178
1496,1,H,8541,E,66,Male,Unmarried,5,4,5,1,4,Other,No,2,,Yes,Yes,169
1497,1,I,1697,B,21,Female,Married,5,6,7,3,5,Other,No,2,,Yes,No,70
1498,1,H,1092,C,19,Female,Married,5,7,5,4,2,Other,Yes,1,,Yes,Yes,167
1499,1,B,8598,B,47,Female,Married,3,2,2,2,2,Coupon,Yes,1,,Yes,Yes,111
1500,1,I,102,D,53,Female,Unmarried,5,4,3,2,4,Card,No,3,,Yes,Yes,19
1501,1,B,7625,A,41,Male,Unmarried,5,7,3,3,2,Cash,No,4,,No,No,64
1502,1,G,920,C,50,Male,Married,7,7,4,2,2,Card,No,2,,Yes,Yes,54
1503,1,D,1566,C,58,Male,Unmarried,6,5,4,3,5,Coupon,No,2,,Yes,Yes,21
1504,1,E,855,E,18,Male,Unmarried,5,5,2,5,6,Cash,Yes,4,,Yes,No,188
1505,1,C,8725,B,65,Female,Unmarried,3,7,2,3,6,Coupon,Yes,4,,No,No,117
1506,1,B,6153,B,13,Female,Unmarried,5,2,2,1,4,Other,Yes,1,,Yes,Yes,24
1507,1,A,164,B,47,Female,Unmarried,5,1,3,2,5,Other,Yes,2,,No,No,19
1508,1,G,2297,D,69,Female,Unmarried,4,6,7,2,3,Cash,Yes,2,,No,Yes,126
1509,1,D,7458,F,67,Female,Unmarried,5,1,2,4,1,Cash,Yes,4,,No,Yes,69
1510,1,E,2509,F,25,Female,Married,4,4,6,4,6,Coupon,No,2,,Yes,Yes,131
1511,1,C,4799,E,67,Male,Unmarried,7,6,5,1,5,Coupon,No,1,,No,No,199
1512,1,B,2505,B,1,Male,Unmarried,6,4,3,2,5,Cash,Yes,1,,Yes,Yes,114
1513,1,A,3962,C,29,Female,Unmarried,5,6,6,3,4,Cash,Yes,1,,No,Yes,49
1514,1,E,5037,B,22,Female,Unmarried,6,3,5,5,3,Coupon,Yes,3,,Yes,Yes,200
1515,1,C,3177,D,56,Female,Unmarried,5,3,3,5,4,Card,Yes,2,,No,No,29
1516,1,B,7700,C,79,Female,Unmarried,7,1,6,4,2,Coupon,Yes,1,,No,No,22
1517,1,A,160,E,45,Male,Unmarried,5,1,4,1,1,Other,No,3,,Yes,Yes,11
1518,1,G,3276,B,66,Male,Married,4,6,4,4,4,Cash,No,3,,No,No,129
1519,1,F,5382,B,77,Female,Married,5,6,4,2,6,Coupon,No,3,,Yes,No,191
1520,1,H,7172,B,52,Female,Unmarried,4,6,5,3,2,Coupon,Yes,5,,No,Yes,199
1521,1,I,7283,D,19,Female,Unmarried,4,5,5,5,2,Card,Yes,4,,Yes,No,17
1522,1,H,1839,F,7,Female,Unmarried,6,4,3,5,5,Coupon,Yes,4,,Yes,No,22
1523,1,F,6837,F,3,Female,Unmarried,6,6,5,3,5,Card,No,3,,No,Yes,18
1524,1,F,5728,E,61,Male,Unmarried,3,3,2,5,3,Coupon,Yes,2,,Yes,Yes,31
1525,1,H,3839,B,53,Male,Married,7,1,5,3,4,Card,No,4,,No,Yes,110
1526,1,I,7800,F,65,Female,Unmarried,3,5,4,5,1,Coupon,No,2,,Yes,Yes,59
1527,1,H,1751,C,35,Male,Unmarried,5,3,4,4,6,Coupon,No,2,,No,No,19
1528,1,B,277,B,72,Female,Married,3,4,1,3,2,Cash,Yes,3,,Yes,No,191
1529,1,I,2532,C,49,Female,Unmarried,3,3,3,5,6,Coupon,No,4,,Yes,No,23
1530,1,B,7845,C,15,Male,Unmarried,5,4,7,5,2,Card,No,4,,Yes,Yes,43
1531,1,G,8009,E,54,Male,Unmarried,4,5,6,4,1,Card,No,4,,No,Yes,156
1532,1,D,4216,B,46,Male,Married,4,6,4,5,4,Card,Yes,5,,Yes,Yes,77
1533,1,E,998,B,8,Male,Unmarried,4,7,2,4,4,Other,Yes,3,,No,Yes,31
1534,1,C,8450,D,70,Male,Unmarried,3,2,4,5,4,Other,No,1,,No,Yes,179
1535,1,B,455,F,67,Female,Unmarried,7,6,7,3,2,Coupon,Yes,2,,Yes,Yes,145
1536,1,A,2369,F,68,Male,Married,5,4,5,1,5,Card,No,4,,Yes,Yes,70
1537,1,G,4673,E,63,Female,Unmarried,4,2,2,5,3,Coupon,Yes,5,,No,No,15
1538,1,D,2799,D,60,Male,Unmarried,4,1,4,2,5,Coupon,No,4,,No,Yes,95
1539,1,E,3109,E,9,Female,Unmarried,5,5,6,3,3,Other,No,1,,No,Yes,155
1540,1,C,7019,B,28,Female,Married,5,5,4,4,3,Coupon,Yes,4,,Yes,Yes,32
1541,1,B,4938,A,42,Male,Unmarried,4,6,5,3,2,Coupon,No,1,,No,Yes,131
1542,1,A,570,F,69,Male,Unmarried,4,4,5,5,6,Other,No,3,,No,Yes,77
1543,1,E,3573,A,47,Male,Married,5,4,3,3,1,Coupon,No,3,,Yes,No,149
1544,1,C,5837,C,63,Female,Unmarried,3,1,6,2,2,Coupon,No,4,,Yes,Yes,61
1545,1,B,2253,A,39,Female,Married,6,7,3,4,5,Other,No,2,,Yes,No,11
1546,1,A,2369,B,29,Female,Married,4,3,7,5,3,Cash,No,1,,Yes,Yes,154
1547,1,G,6921,C,49,Male,Unmarried,4,4,4,3,5,Other,No,2,,No,No,39
1548,1,F,8311,B,50,Female,Married,5,4,4,4,4,Other,No,3,,Yes,Yes,79
1549,1,H,8721,D,80,Female,Unmarried,5,6,3,3,6,Cash,No,3,,No,Yes,100
1550,1,I,6768,A,58,Female,Married,3,5,4,3,3,Coupon,No,5,,Yes,No,79
1551,1,H,3849,E,23,Male,Married,5,5,3,3,2,Coupon,Yes,2,,No,Yes,200
1552,1,F,4783,B,20,Female,Unmarried,3,5,2,5,5,Cash,Yes,4,,Yes,Yes,155
1553,1,F,7430,A,66,Male,Married,7,7,2,5,2,Coupon,No,3,,Yes,No,48
1554,1,H,2206,F,71,Male,Unmarried,3,4,6,1,5,Card,Yes,1,,No,Yes,24
1555,1,I,5635,A,79,Male,Unmarried,4,5,2,3,1,Card,Yes,1,,No,No,96
1556,1,H,539,C,73,Male,Unmarried,4,2,3,3,3,Cash,Yes,1,,Yes,No,20
1557,1,B,8236,A,48,Female,Unmarried,5,6,6,5,1,Cash,Yes,3,,Yes,No,102
1558,1,I,7814,B,71,Male,Unmarried,4,1,2,5,2,Card,Yes,4,,Yes,Yes,191
1559,1,B,1727,C,43,Female,Unmarried,3,4,6,3,1,Cash,No,4,,Yes,No,46
