master_id,Responder,Age,Channel,FS_code,Marital_status,Gender,Prosperity_Index,WSI,IncomeGrp,No of prod1,MSL_prod1,MR_prod,LifeStage,No of prod2,MSL_prod2,num_of_cars,Family_doctor
10312,0,31,Broker,E,No,Male,High,1,1,9,22,Life,High,7,3,2,1
10313,0,27,Broker,E,Yes,Male,Low,3,1,3,13,Life,Low,6,30,4,0
10314,0,44,Broker,E,Other,Male,Medium,2,1,1,9,Life,Medium,4,15,2,0
10315,0,44,Broker,E,Other,Male,Medium,2,1,1,25,Life,Medium,7,4,0,1
10316,0,35,Broker,E,Yes,Male,Medium,2,3,10,24,Car,Medium,8,30,4,0
10317,0,57,Broker,E,Yes,Male,High,1,1,2,24,Car,High,10,20,1,1
10318,0,54,Broker,E,Yes,Male,Medium,2,3,8,4,Car,Medium,8,27,0,1
10319,0,57,Broker,E,Other,Male,Medium,2,3,1,9,Car,Medium,1,10,2,0
10320,0,26,Broker,E,Yes,Male,Medium,2,1,5,20,Car,Medium,4,24,0,0
10321,0,49,Broker,E,No,Male,High,1,3,3,35,Car,High,8,8,3,0
10322,0,60,Broker,E,Other,Male,Low,3,2,9,35,Car,Low,5,20,1,1
10323,0,49,Broker,E,No,Male,Low,3,3,2,9,Car,Low,9,29,1,1
10324,0,39,Broker,E,No,Male,Low,3,1,2,25,Car,Low,1,13,2,0
10325,0,45,Broker,E,Other,Male,Medium,2,1,7,3,Car,Medium,3,22,4,0
10326,0,42,Broker,E,Other,Male,Low,3,1,10,8,Car,Low,7,6,1,1
10327,0,37,Broker,E,Other,Male,Low,3,3,7,12,Car,Low,8,35,2,0
10328,0,28,Broker,E,Other,Male,Medium,2,3,9,33,Car,Medium,7,26,4,0
10329,0,33,Broker,E,No,Male,Low,3,3,8,6,Car,Low,6,23,3,0
10330,0,50,Broker,E,Other,Male,Medium,2,3,3,36,Car,Medium,7,6,1,0
10331,0,40,Broker,E,Other,Male,High,1,2,2,1,Car,High,3,20,1,0
10332,0,42,Broker,E,Yes,Male,High,1,1,8,1,Car,High,6,9,4,0
10333,0,31,Broker,E,Yes,Male,High,1,2,8,5,Car,High,9,31,1,0
10334,0,26,Broker,B,Yes,Male,Low,3,3,4,3,Car,Low,9,18,0,1
10335,0,25,Broker,B,Other,Male,Low,3,2,1,5,Car,Low,5,32,0,1
10336,0,34,Broker,B,Yes,Male,Medium,2,2,5,2,Car,Medium,7,2,4,1
10337,0,52,Broker,B,Other,Male,Medium,2,2,8,33,Car,Medium,10,35,0,1
10338,0,36,Broker,B,No,Male,Medium,2,1,1,11,Car,Medium,5,31,0,1
10339,0,41,Broker,B,Other,Male,High,1,3,6,20,Car,High,3,14,3,0
10340,0,37,Broker,B,Other,Male,Low,3,2,9,18,Car,Low,7,12,4,0
10341,0,53,Broker,B,Other,Male,High,1,1,10,17,Car,High,4,6,1,1
10342,0,41,Broker,B,Other,Male,Medium,2,1,7,14,Car,Medium,2,10,1,0
10343,0,23,Broker,B,Other,Male,Medium,2,1,9,15,Car,Medium,9,6,3,1
10344,0,41,Broker,B,Yes,Male,Medium,2,1,7,26,Car,Medium,9,28,2,0
10345,0,29,Broker,B,Yes,Male,Low,3,3,7,16,Car,Low,5,30,4,1
10346,0,34,Broker,B,Yes,Male,High,1,3,6,23,Car,High,9,31,4,1
10347,0,21,Broker,B,Other,Male,Low,3,2,4,17,Car,Low,3,1,4,0
10348,0,22,Broker,B,No,Male,Medium,2,3,5,31,Bike,Medium,1,7,1,1
10349,0,32,Broker,B,Other,Male,High,1,1,9,15,Bike,High,4,9,1,1
10350,0,54,Broker,B,No,Male,Medium,2,2,1,4,Bike,Medium,9,13,3,0
10351,0,20,Broker,B,Other,Male,Medium,2,1,10,2,Bike,Medium,4,9,2,0
10352,0,46,Broker,B,Yes,Male,Low,3,3,5,20,Bike,Low,5,27,4,0
10353,0,46,Broker,B,No,Male,High,1,3,8,6,Bike,High,2,30,1,1
10354,0,26,Broker,B,Yes,Male,High,1,2,1,14,Bike,High,2,31,4,0
10355,0,55,Broker,B,Other,Male,High,1,1,8,2,Bike,High,7,34,2,1
10356,0,25,Broker,B,No,Male,Low,3,3,1,11,Bike,Low,4,23,1,0
10357,0,43,Broker,B,Other,Male,Medium,2,3,1,35,Bike,Medium,9,34,1,1
10358,0,52,Broker,B,Other,Male,Low,3,2,3,20,Bike,Low,4,23,0,1
10359,0,27,Broker,B,No,Male,High,1,2,1,19,Bike,High,7,21,0,0
10360,0,32,Broker,B,No,Male,High,1,2,7,2,Bike,High,4,17,1,0
10361,0,53,Broker,B,Yes,Male,Medium,2,2,3,25,Bike,Medium,7,23,2,1
10362,0,52,Broker,B,No,Male,Medium,2,1,4,23,Bike,Medium,9,31,2,0
10363,0,22,Broker,B,Yes,Male,Low,3,1,9,20,Bike,Low,10,22,4,0
10364,0,39,Broker,B,Other,Male,Low,3,2,8,18,Bike,Low,2,13,0,1
10365,0,57,Broker,B,No,Male,High,1,3,3,16,Bike,High,7,17,3,1
10366,0,58,Broker,B,Other,Male,High,1,3,3,28,Bike,High,1,26,0,1
10367,0,42,Broker,B,Other,Male,Medium,2,1,3,25,Bike,Medium,9,17,3,0
10368,0,48,Broker,B,Other,Male,Medium,2,2,6,35,Bike,Medium,5,20,0,1
10369,0,25,Broker,B,Other,Male,Medium,2,3,1,27,Bike,Medium,2,34,2,0
10370,0,43,Broker,B,Other,Male,Low,3,3,4,34,Bike,Low,9,16,3,0
10371,0,34,Broker,B,Yes,Male,Medium,2,2,3,32,Bike,Medium,1,26,0,0
10372,0,30,Broker,B,No,Male,High,1,1,2,27,Bike,High,3,8,4,1
10373,0,22,Broker,B,No,Male,Low,3,1,9,28,Bike,Low,9,26,2,1
10374,0,49,Broker,B,Other,Male,Low,3,2,2,3,Bike,Low,5,32,0,0
10375,0,38,Broker,B,Other,Male,Medium,2,3,4,18,Bike,Medium,2,30,1,1
10376,0,42,Broker,B,No,Male,Low,3,1,2,2,Bike,Low,6,9,1,0
10377,0,40,Broker,B,Other,Male,Medium,2,1,10,23,Home,Medium,5,21,2,0
10378,0,26,Broker,B,Yes,Male,Low,3,3,7,8,Home,Low,2,15,0,1
10379,0,58,Broker,B,No,Male,High,1,2,10,9,Home,High,4,2,3,0
10380,0,39,Broker,B,Other,Male,Medium,2,3,10,30,Home,Medium,2,21,1,0
10381,0,47,Broker,B,Other,Male,High,1,3,8,17,Home,High,5,35,1,1
10382,0,34,Broker,B,Other,Male,Low,3,1,5,15,Home,Low,8,7,3,1
10383,0,31,Broker,B,No,Male,High,1,1,5,27,Home,High,2,15,4,0
10384,0,22,Broker,B,Yes,Male,Low,3,3,3,6,Home,Low,10,7,2,1
10385,0,57,Broker,B,No,Male,Low,3,1,2,8,Home,Low,7,17,1,0
10386,0,58,Broker,B,Other,Male,Low,3,1,9,29,Home,Low,6,32,4,1
10387,0,48,Broker,B,No,Male,Low,3,2,5,20,Home,Low,1,22,3,1
10388,0,44,Broker,B,Yes,Male,Low,3,3,8,18,Home,Low,2,16,0,1
10389,0,52,Broker,B,No,Male,High,1,2,5,12,Home,High,3,9,2,0
10390,0,42,Broker,B,Yes,Male,Medium,2,1,10,24,Home,Medium,2,24,1,1
10391,0,35,Broker,B,Other,Male,Low,3,2,5,25,Home,Low,6,26,1,1
10392,0,40,Broker,B,Yes,Male,High,1,3,8,7,Home,High,6,11,1,1
10393,0,48,Broker,B,No,Male,Medium,2,1,1,16,Home,Medium,4,17,2,1
10394,0,35,Broker,B,Other,Male,High,1,1,1,27,Home,High,8,1,1,1
10395,0,52,Broker,B,No,Male,High,1,1,1,10,Home,High,2,15,0,0
10396,0,38,Broker,B,Yes,Male,High,1,1,2,31,Home,High,6,6,0,0
10397,0,24,Broker,B,Other,Male,Medium,2,3,1,9,Home,Medium,5,18,3,1
10398,0,53,Broker,B,Yes,Male,Low,3,1,2,33,Home,Low,10,21,4,1
10399,0,49,Broker,B,Yes,Male,Medium,2,1,6,6,Home,Medium,10,20,1,0
10400,0,22,Broker,B,Other,Male,Medium,2,1,10,15,Home,Medium,9,19,1,0
10401,0,56,Broker,B,No,Male,Medium,2,1,7,8,Home,Medium,5,15,1,1
10402,0,50,Broker,B,No,Male,Medium,2,2,2,17,Home,Medium,1,32,2,1
10403,0,33,Broker,B,Other,Male,Medium,2,2,4,2,Home,Medium,6,30,0,0
10404,0,50,Broker,B,Other,Male,Medium,2,1,4,21,Home,Medium,5,20,3,1
10405,0,29,Broker,B,No,Male,High,1,1,1,35,Home,High,4,5,1,1
10406,0,54,Broker,B,Other,Male,High,1,1,7,34,Home,High,5,27,2,0
10407,0,23,Broker,B,No,Male,High,1,3,2,10,Home,High,9,21,4,0
10408,0,33,Broker,B,Other,Male,Medium,2,2,7,35,Home,Medium,8,21,2,1
10409,0,42,Broker,B,Yes,Male,High,1,1,1,17,Home,High,8,25,1,1
10410,0,27,Broker,B,No,Male,Low,3,3,8,33,Home,Low,6,36,1,0
10411,0,27,Broker,B,Yes,Male,High,1,3,3,9,Home,High,7,16,3,0
10412,0,39,Broker,B,Other,Male,Medium,2,1,5,19,Home,Medium,2,14,0,0
10413,0,36,Broker,B,Other,Male,High,1,2,8,12,Home,High,6,19,3,0
10414,0,29,Broker,B,Other,Male,Low,3,3,3,11,Home,Low,3,9,1,1
10415,0,39,Broker,B,No,Male,Medium,2,3,8,8,Home,Medium,6,34,1,0
10416,0,56,Broker,B,Yes,Male,High,1,3,10,1,Home,High,6,33,4,0
10417,0,48,Broker,B,No,Male,Low,3,1,2,3,Home,Low,3,20,1,1
10418,0,31,Broker,B,No,Male,Low,3,3,2,14,Home,Low,1,4,3,1
10419,0,50,Broker,B,No,Male,High,1,3,10,11,Home,High,6,9,4,1
10420,0,26,Broker,B,Yes,Male,Medium,2,3,2,36,Home,Medium,7,6,0,1
10421,0,30,Broker,B,Other,Male,Low,3,2,7,2,Home,Low,6,20,2,1
10422,0,52,Broker,B,Other,Male,Low,3,1,1,8,Home,Low,1,25,2,0
10423,0,34,Broker,B,No,Male,High,1,3,3,17,Home,High,7,30,4,0
10424,0,22,Broker,B,Other,Male,Medium,2,1,6,34,Home,Medium,5,2,4,1
10425,0,24,Broker,B,Yes,Male,High,1,1,5,13,Home,High,3,17,4,0
10426,0,48,Broker,B,Other,Male,High,1,2,9,36,Home,High,8,8,4,0
10427,0,53,Broker,B,Yes,Male,Medium,2,2,4,20,Home,Medium,5,4,1,0
10428,0,42,Broker,B,Yes,Male,Medium,2,3,8,11,Home,Medium,9,25,1,0
10429,0,27,Broker,B,No,Male,High,1,3,3,36,Home,High,7,24,1,1
10430,0,53,Broker,B,Other,Male,Low,3,3,9,33,Home,Low,7,6,4,1
10431,0,29,Broker,B,Yes,Male,Low,3,3,8,20,Home,Low,1,15,4,1
10432,0,21,Broker,B,Other,Male,Medium,2,2,8,34,Home,Medium,2,5,2,0
10433,0,40,Broker,B,No,Male,Medium,2,3,3,10,Home,Medium,8,2,2,0
10434,0,43,Broker,B,Other,Male,High,1,3,1,20,Home,High,8,27,3,1
10435,0,54,Broker,B,No,Male,Medium,2,2,2,26,Home,Medium,8,14,4,1
10436,0,31,Broker,B,Other,Male,Medium,2,1,6,21,Home,Medium,5,13,4,1
10437,0,55,Broker,B,No,Male,High,1,1,8,21,Home,High,6,20,0,1
10438,0,32,Broker,B,No,Male,Low,3,2,9,17,Home,Low,9,30,3,0
10439,0,59,Broker,B,Yes,Male,Medium,2,3,8,16,Home,Medium,8,10,2,0
10440,0,20,Broker,B,No,Male,Medium,2,2,1,35,Home,Medium,8,29,0,1
10441,0,58,Broker,B,No,Male,Medium,2,3,6,33,Home,Medium,7,25,0,0
10442,0,45,Broker,B,Other,Male,High,1,3,2,10,Home,High,7,4,4,1
10443,0,56,Broker,B,Other,Male,Medium,2,3,5,24,Home,Medium,1,25,3,1
10444,0,58,Broker,B,Other,Male,Medium,2,2,1,18,Home,Medium,4,25,4,1
10445,0,42,Broker,B,No,Male,Medium,2,3,3,1,Home,Medium,4,32,0,1
10446,0,41,Broker,B,Yes,Male,Medium,2,1,4,3,Home,Medium,10,17,2,0
10447,0,55,Broker,B,No,Male,Medium,2,1,6,28,Home,Medium,5,28,3,1
10448,0,51,Broker,C,Other,Male,High,1,3,4,6,Home,High,2,28,1,1
10449,0,54,Broker,C,Other,Male,Medium,2,1,8,28,Home,Medium,6,22,4,0
10450,0,48,Broker,C,No,Male,Medium,2,1,4,26,Home,Medium,6,25,1,1
10451,0,28,Broker,C,No,Male,High,1,3,2,30,Home,High,6,34,0,1
10452,0,28,Broker,C,Other,Male,Low,3,3,6,31,Home,Low,7,19,3,1
10453,0,24,Broker,C,Other,Male,Low,3,3,4,19,Home,Low,3,3,3,1
10454,0,50,Broker,C,Other,Male,High,1,1,10,3,Home,High,8,35,4,1
10455,0,24,Broker,C,No,Male,High,1,3,8,23,Home,High,1,5,1,0
10456,0,52,Broker,C,No,Male,Medium,2,3,6,20,Home,Medium,4,13,0,1
10457,0,54,Broker,C,Yes,Male,Medium,2,1,3,26,Home,Medium,6,15,2,1
10458,0,28,Broker,C,Yes,Male,Low,3,2,5,20,Home,Low,2,1,1,1
10459,0,41,Broker,C,No,Male,Medium,2,2,10,31,Home,Medium,5,32,1,0
10460,0,37,Broker,C,Other,Male,Medium,2,1,1,5,Home,Medium,8,3,4,1
10461,0,29,Broker,C,Yes,Male,Low,3,3,8,6,Home,Low,9,36,3,1
10462,0,36,Broker,C,No,Male,Low,3,3,4,27,Home,Low,1,16,3,1
10463,0,21,Broker,C,Yes,Male,Low,3,3,1,18,Home,Low,8,31,0,0
10464,0,32,Broker,C,Yes,Male,High,1,2,7,2,Home,High,6,4,2,1
10465,0,35,Broker,C,Yes,Male,Low,3,2,10,22,Home,Low,1,1,4,0
10466,0,59,Broker,C,Other,Male,Medium,2,3,3,15,Home,Medium,5,34,2,1
10467,0,23,Broker,C,No,Male,Low,3,2,1,21,Home,Low,3,13,0,0
10468,0,33,Broker,C,Yes,Male,High,1,1,6,33,Home,High,9,30,4,1
10469,0,55,Broker,C,Yes,Male,Medium,2,2,2,30,Home,Medium,7,35,1,1
10470,0,47,Broker,C,No,Male,High,1,3,4,5,Home,High,1,2,4,1
10471,0,23,Broker,C,No,Male,Low,3,3,3,35,Home,Low,9,30,0,0
10472,0,60,Broker,C,Other,Male,Low,3,1,1,12,Home,Low,2,5,0,1
10473,0,35,Broker,C,Yes,Male,High,1,2,3,27,Home,High,9,9,3,1
10474,0,27,Broker,C,Yes,Male,High,1,2,5,15,Home,High,10,29,2,1
10475,0,53,Broker,C,No,Male,High,1,3,1,10,Home,High,2,21,4,0
10476,0,44,Broker,C,Yes,Male,Low,3,1,10,18,Home,Low,2,17,3,0
10477,0,20,Broker,C,Yes,Male,Medium,2,1,1,11,Home,Medium,3,18,2,1
10478,0,46,Broker,C,Other,Male,Medium,2,2,3,36,Home,Medium,7,36,2,0
10479,0,51,Broker,C,No,Male,High,1,2,4,13,Home,High,10,26,4,1
10480,0,52,Broker,C,Other,Male,High,1,1,1,29,Home,High,5,30,0,1
10481,0,49,Broker,C,Other,Male,Medium,2,2,9,24,Home,Medium,3,30,4,0
10482,0,21,Broker,C,No,Male,Medium,2,3,7,22,Home,Medium,6,3,1,0
10483,0,22,Broker,C,Yes,Male,Low,3,2,10,8,Home,Low,10,2,2,0
10484,0,23,Broker,C,No,Male,Low,3,3,8,6,Home,Low,4,28,0,0
10485,0,57,Broker,C,Other,Male,Medium,2,3,2,25,Home,Medium,10,16,1,1
10486,0,36,Broker,C,Other,Male,High,1,3,3,31,Home,High,3,23,2,1
10487,0,29,Broker,C,Yes,Male,High,1,2,3,6,Home,High,3,31,0,1
10488,0,52,Broker,C,Yes,Male,Medium,2,3,1,22,Home,Medium,1,17,1,1
10489,0,53,Broker,C,Yes,Male,Low,3,1,10,33,Home,Low,1,8,3,0
10490,0,23,Broker,C,No,Male,High,1,3,8,33,Home,High,2,11,3,1
10491,0,48,Broker,C,No,Male,High,1,3,10,34,Home,High,9,1,4,1
10492,0,51,Broker,C,Other,Male,Medium,2,2,5,36,Home,Medium,4,25,4,1
10493,0,47,Broker,C,No,Male,Low,3,1,4,1,Home,Low,6,4,1,1
10494,0,35,Broker,C,Yes,Male,Medium,2,2,1,30,Home,Medium,9,3,2,1
10495,0,42,Broker,C,Other,Male,Medium,2,2,8,35,Home,Medium,3,7,1,1
10496,0,50,Broker,C,Yes,Male,Medium,2,2,5,28,Home,Medium,10,7,0,1
10497,0,23,Broker,C,No,Male,Low,3,1,8,2,Home,Low,4,6,2,1
10498,0,23,Broker,C,No,Male,High,1,3,10,7,Home,High,3,31,3,0
10499,0,54,Broker,C,Other,Male,Medium,2,2,4,32,Home,Medium,1,21,1,1
10500,0,43,Broker,C,Yes,Male,High,1,3,9,20,Home,High,6,1,0,0
10501,0,60,Broker,C,Yes,Male,Medium,2,3,1,1,Home,Medium,9,27,1,0
10502,0,39,Broker,C,No,Male,Medium,2,2,1,1,Home,Medium,3,1,3,1
10503,0,55,Broker,C,No,Male,Low,3,1,1,8,Home,Low,9,23,1,1
10504,0,54,Broker,C,Other,Male,Medium,2,3,3,28,Home,Medium,8,2,0,1
10505,0,55,Broker,C,Yes,Male,Medium,2,2,4,34,Home,Medium,3,8,2,0
10506,0,54,Broker,C,Yes,Male,Medium,2,1,4,23,Home,Medium,10,34,2,0
10507,0,38,Broker,C,No,Male,High,1,3,1,27,Home,High,3,32,0,0
10508,0,35,Broker,C,Yes,Male,High,1,3,8,15,Home,High,2,21,4,0
10509,0,28,Broker,C,No,Male,High,1,3,10,36,Home,High,4,29,2,0
10510,0,27,Broker,C,Yes,Male,Medium,2,3,9,24,Home,Medium,9,23,0,1
10511,0,21,Broker,C,Yes,Male,Medium,2,1,3,22,Home,Medium,6,36,1,1
10512,0,37,Broker,C,Other,Male,Medium,2,2,10,18,Home,Medium,3,28,0,1
10513,0,21,Broker,C,Yes,Male,Low,3,3,9,18,Home,Low,8,29,1,0
10514,0,54,Broker,C,No,Male,Low,3,2,1,19,Home,Low,7,34,3,0
10515,0,49,Broker,C,Yes,Male,Low,3,1,5,36,Home,Low,6,18,0,0
10516,0,28,Broker,C,Other,Male,Low,3,3,5,17,Home,Low,8,8,2,1
10517,0,27,Broker,C,No,Male,Medium,2,3,7,18,Home,Medium,10,13,3,0
10518,0,33,Broker,C,No,Male,Low,3,1,8,1,Home,Low,3,25,3,1
10519,0,26,Broker,C,No,Male,High,1,2,7,19,Home,High,2,13,0,1
10520,0,54,Broker,C,Yes,Male,Low,3,1,1,36,Home,Low,6,5,4,0
10521,0,60,Broker,C,No,Male,High,1,1,7,34,Home,High,9,4,0,0
10522,0,33,Broker,C,Yes,Male,Low,3,2,9,26,Home,Low,9,24,0,0
10523,0,51,Broker,C,Other,Male,High,1,3,5,12,Home,High,6,14,4,0
10524,0,56,Broker,C,No,Male,Low,3,1,6,27,Home,Low,3,10,3,0
10525,0,32,Broker,C,No,Male,Medium,2,2,1,26,Home,Medium,10,22,4,0
10526,0,38,Broker,C,Other,Male,Medium,2,2,7,34,Home,Medium,8,18,3,1
10527,0,54,Broker,C,Other,Male,High,1,3,10,18,Home,High,8,34,2,1
10528,0,42,Broker,C,Other,Male,Medium,2,2,2,13,Home,Medium,7,10,0,1
10529,0,32,Broker,C,Other,Male,High,1,1,4,12,Home,High,2,23,1,0
10530,0,25,Broker,C,No,Male,Medium,2,3,8,8,Home,Medium,9,14,3,0
10531,0,43,Broker,C,Yes,Male,Medium,2,1,6,27,Home,Medium,10,9,0,0
10532,0,45,Broker,C,Other,Male,Low,3,1,10,30,Home,Low,10,28,0,1
10533,0,33,Broker,C,No,Male,High,1,3,7,35,Home,High,1,7,0,0
10534,0,27,Broker,C,Yes,Male,Medium,2,1,3,10,Home,Medium,2,31,1,0
10535,0,59,Broker,C,Other,Male,Medium,2,1,8,7,Home,Medium,6,14,2,0
10536,0,33,Broker,C,Yes,Male,Low,3,2,8,5,Home,Low,1,9,3,1
10537,0,50,Broker,C,No,Male,High,1,1,2,2,Home,High,7,36,1,0
10538,0,43,Broker,C,Yes,Male,High,1,2,9,27,Home,High,2,13,4,0
10539,0,34,Broker,C,Yes,Male,Medium,2,1,7,14,Home,Medium,10,16,1,0
10540,0,57,Broker,C,Other,Male,High,1,3,10,4,Home,High,8,36,2,0
10541,0,49,Broker,C,Yes,Male,High,1,1,1,12,Home,High,8,6,1,0
10542,0,49,Broker,C,No,Male,Medium,2,2,5,35,Home,Medium,7,1,2,0
10543,0,35,Broker,C,Yes,Male,Medium,2,1,2,8,Home,Medium,2,5,4,0
10544,0,23,Broker,C,Yes,Male,High,1,3,5,19,Home,High,4,6,2,1
10545,0,26,Broker,C,Yes,Male,Low,3,2,5,36,Home,Low,4,6,2,1
10546,0,48,Broker,C,Other,Male,High,1,3,10,17,Home,High,7,23,0,0
10547,0,38,Broker,C,No,Male,High,1,3,10,30,Home,High,4,1,0,0
10548,0,44,Broker,C,Other,Male,High,1,3,7,1,Home,High,5,17,0,1
10549,0,42,Broker,D,Yes,Male,High,1,1,4,9,Life,High,1,21,3,0
10550,0,39,Broker,D,Other,Male,High,1,2,7,9,Life,High,2,36,1,1
10551,0,56,Broker,D,Yes,Male,High,1,3,4,21,Life,High,4,32,2,0
10552,0,56,Broker,D,No,Male,Low,3,2,6,13,Life,Low,8,5,4,0
10553,0,25,Broker,D,Yes,Male,Low,3,2,9,19,Life,Low,7,36,3,1
10554,0,32,Broker,D,Yes,Male,High,1,2,8,26,Life,High,6,2,4,1
10555,0,31,Broker,D,No,Male,High,1,3,4,8,Life,High,4,18,2,0
10556,0,23,Broker,D,No,Male,High,1,3,7,29,Life,High,6,29,4,1
10557,0,53,Broker,D,No,Male,High,1,3,3,28,Life,High,4,35,0,1
10558,0,52,Broker,D,Yes,Male,Medium,2,2,8,15,Life,Medium,3,3,0,1
10559,0,22,Broker,D,Other,Male,Low,3,3,7,21,Life,Low,7,29,4,0
10560,0,26,Broker,D,No,Male,High,1,3,7,36,Life,High,5,7,4,0
10561,0,42,Broker,D,Yes,Male,Medium,2,3,5,23,Life,Medium,3,23,1,0
10562,0,25,Broker,D,Yes,Male,Low,3,2,3,12,Life,Low,2,7,1,0
10563,0,51,Broker,D,Yes,Male,High,1,3,2,22,Life,High,2,17,1,0
10564,0,43,Broker,D,No,Male,Medium,2,3,3,6,Life,Medium,9,30,4,0
10565,0,52,Broker,D,Other,Male,Medium,2,1,1,29,Life,Medium,7,32,1,1
10566,0,57,Broker,D,No,Male,Low,3,3,5,17,Life,Low,9,4,4,0
10567,0,39,Broker,D,Other,Male,Low,3,3,7,17,Life,Low,2,14,3,0
10568,0,25,Broker,D,No,Male,Low,3,2,8,18,Life,Low,6,18,1,1
10569,0,43,Broker,D,Yes,Male,High,1,3,4,5,Life,High,9,25,4,1
10570,0,46,Broker,D,No,Male,Medium,2,2,6,8,Life,Medium,9,23,2,0
10571,0,34,Broker,D,Yes,Male,Medium,2,1,7,28,Life,Medium,9,14,1,1
10572,0,59,Broker,D,Yes,Male,High,1,2,8,19,Life,High,6,31,4,1
10573,0,25,Broker,D,Yes,Male,Medium,2,3,5,27,Life,Medium,9,5,3,0
10574,0,31,Broker,D,Other,Male,Medium,2,3,5,33,Life,Medium,7,8,2,0
10575,0,28,Broker,D,Other,Male,Medium,2,2,8,17,Life,Medium,6,18,2,0
10576,0,45,Broker,D,Other,Male,High,1,3,7,13,Life,High,9,9,4,0
10577,0,45,Broker,D,Other,Male,Low,3,2,8,36,Life,Low,6,8,4,0
10578,0,50,Broker,D,Yes,Male,Medium,2,3,7,31,Life,Medium,7,26,4,1
10579,0,21,Broker,D,Other,Male,High,1,1,9,3,Life,High,4,3,1,0
10580,0,29,Broker,D,No,Male,Medium,2,3,7,8,Life,Medium,4,29,2,1
10581,0,28,Broker,D,No,Male,Medium,2,2,1,29,Life,Medium,10,28,3,0
10582,0,45,Broker,D,Other,Male,Medium,2,3,3,2,Life,Medium,4,14,2,1
10583,0,36,Broker,D,Yes,Male,High,1,1,2,29,Life,High,5,22,0,0
10584,0,35,Broker,D,Yes,Male,Low,3,2,3,26,Life,Low,2,34,0,1
10585,0,30,Broker,D,Yes,Male,High,1,1,7,34,Life,High,9,20,0,0
10586,0,21,Broker,D,Yes,Male,Medium,2,1,10,7,Life,Medium,8,29,2,0
10587,0,33,Broker,D,Yes,Male,Medium,2,1,4,12,Life,Medium,7,12,2,0
10588,0,24,Broker,D,Other,Male,Medium,2,1,1,20,Life,Medium,10,31,0,1
10589,0,25,Broker,D,Yes,Male,Medium,2,3,5,6,Life,Medium,4,2,1,1
10590,0,23,Broker,D,Yes,Male,Medium,2,3,5,29,Life,Medium,1,25,4,1
10591,0,47,Broker,D,Other,Male,Medium,2,3,8,25,Life,Medium,6,1,1,0
10592,0,22,Broker,D,No,Male,High,1,1,9,2,Life,High,1,28,1,0
10593,0,40,Broker,E,No,Male,High,1,2,1,35,Life,High,10,7,2,0
10594,0,42,Broker,E,Other,Male,High,1,1,3,17,Life,High,9,27,3,0
10595,0,23,Broker,E,No,Male,Medium,2,1,1,26,Life,Medium,5,35,1,1
10596,0,52,Broker,E,Yes,Male,Low,3,1,7,2,Life,Low,9,11,1,1
10597,0,48,Broker,E,Yes,Male,Medium,2,1,1,32,Life,Medium,2,24,2,1
10598,0,48,Broker,E,Other,Male,Low,3,2,2,27,Life,Low,7,23,4,1
10599,0,25,Broker,E,Other,Male,Medium,2,1,10,34,Life,Medium,1,33,4,0
10600,0,37,Broker,E,Other,Male,Medium,2,1,2,31,Life,Medium,10,30,3,1
10601,0,21,Broker,E,Yes,Male,Medium,2,3,3,6,Life,Medium,10,33,0,0
10602,0,32,Broker,E,Other,Male,High,1,1,9,15,Life,High,5,36,2,0
10603,0,37,Broker,E,Other,Male,High,1,2,1,25,Life,High,9,14,4,1
10604,0,37,Broker,E,Yes,Male,Low,3,2,7,19,Life,Low,1,32,2,1
10605,0,39,Broker,E,No,Male,Medium,2,3,8,31,Life,Medium,7,31,0,1
10606,0,58,Broker,E,Yes,Male,Low,3,1,1,24,Life,Low,7,2,2,0
10607,0,32,Broker,E,Other,Male,Medium,2,1,9,7,Life,Medium,1,19,1,1
10608,0,46,Broker,E,Other,Male,High,1,3,2,9,Life,High,10,7,2,0
10609,0,39,Broker,E,Yes,Male,Medium,2,3,8,25,Life,Medium,6,21,0,0
10610,0,45,Broker,E,No,Male,Medium,2,2,2,1,Life,Medium,2,27,3,1
10611,0,54,Broker,E,Other,Male,High,1,2,9,11,Life,High,7,33,3,0
10612,0,30,Broker,E,Yes,Male,Medium,2,2,1,26,Life,Medium,6,9,3,0
10613,0,40,Broker,E,No,Male,Medium,2,3,1,29,Life,Medium,2,22,0,1
10614,0,37,Broker,E,Yes,Male,Low,3,1,4,26,Life,Low,7,12,2,1
10615,0,23,Broker,E,Yes,Male,Medium,2,1,8,25,Life,Medium,2,33,1,0
10616,0,34,Broker,E,Other,Male,Medium,2,1,7,14,Life,Medium,4,25,3,1
10617,0,25,Broker,E,Yes,Male,Medium,2,1,3,4,Life,Medium,7,20,1,0
10618,0,28,Broker,E,No,Male,Low,3,1,2,21,Life,Low,1,25,0,1
10619,0,46,Broker,E,No,Male,Medium,2,2,1,28,Life,Medium,2,25,1,1
10620,0,26,Broker,E,Other,Male,High,1,1,4,29,Life,High,4,28,1,0
10621,0,34,Broker,E,Yes,Male,Medium,2,3,3,26,Life,Medium,8,36,1,1
10622,0,35,Broker,E,Other,Male,Low,3,1,10,20,Life,Low,8,14,0,0
10623,0,30,Broker,E,Other,Male,Low,3,1,3,5,Life,Low,5,3,1,1
10624,0,26,Broker,E,No,Male,Medium,2,2,1,18,Life,Medium,7,7,2,1
