Cust_id,Plan_Chg_Flag,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27
1192,Yes,South,Low,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1193,Yes,South,High,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1194,Yes,Central,High,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1195,Yes,Central,Low,Private,30,Female,0,600,15,Cash,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1196,Yes,Central,High,Private,30,Female,3,600,15,Cash,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1197,Yes,North,High,Private,30,Female,3,600,15,Cash,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1198,Yes,North,Low,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1199,Yes,North,High,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1200,Yes,South,Low,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1201,Yes,Central,High,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1202,Yes,Central,Low,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1203,Yes,North,Low,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1204,Yes,South,Low,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1205,Yes,Central,High,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1206,Yes,North,Low,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1207,Yes,South,Medium,Private,20,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1208,Yes,North,Medium,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1209,Yes,Central,High,Private,50,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1210,Yes,South,Low,Private,20,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1211,Yes,North,Medium,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1212,Yes,South,Low,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1213,Yes,Central,Medium,Private,50,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1214,Yes,North,Medium,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1215,Yes,Central,Medium,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1216,Yes,South,Low,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1217,Yes,North,High,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1218,Yes,Central,High,Private,20,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1219,Yes,North,High,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1220,Yes,Central,Medium,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1221,Yes,South,High,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1222,Yes,Central,Low,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1223,Yes,North,Medium,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1224,Yes,South,Low,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1225,Yes,Central,High,Private,50,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1226,Yes,South,Low,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1227,Yes,South,Low,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1228,Yes,Central,High,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1229,Yes,Central,Low,Private,50,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1230,Yes,North,Medium,Private,50,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1231,Yes,North,Low,Private,20,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1232,Yes,Central,Medium,Private,50,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1233,Yes,North,Low,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1234,Yes,Central,Medium,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1235,Yes,North,Low,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1236,Yes,South,Medium,Private,50,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1237,Yes,Central,High,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1238,Yes,North,Low,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1239,Yes,North,High,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1240,Yes,North,Medium,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1241,Yes,Central,High,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1242,Yes,Central,Low,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1243,Yes,South,Low,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1244,Yes,Central,High,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1245,Yes,Central,Medium,Private,20,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1246,Yes,Central,Medium,Private,50,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1247,Yes,North,Medium,Private,20,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1248,Yes,North,Medium,Private,20,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1249,Yes,Central,Medium,Private,50,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1250,Yes,Central,Medium,Private,30,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1251,Yes,North,High,Private,50,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1252,Yes,South,High,Private,50,Female,0,200,7,Cash,Postpaid,2,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1253,Yes,North,Medium,Private,30,Female,3,200,7,Cash,Postpaid,2,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1254,Yes,South,High,Private,30,Male,0,200,7,Cash,Postpaid,2,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1255,Yes,North,High,Private,20,Female,3,200,7,Cash,Postpaid,2,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1256,Yes,South,Low,Private,30,Male,0,200,7,Cash,Postpaid,2,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1257,Yes,South,Medium,Private,30,Female,0,200,7,Cash,Postpaid,2,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1258,Yes,South,Medium,Private,20,Female,0,200,7,Cash,Postpaid,2,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1259,Yes,North,Medium,Private,50,Female,3,200,7,Cash,Postpaid,2,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1260,Yes,Central,Medium,Private,50,Female,3,200,7,Cash,Postpaid,2,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1261,Yes,North,Low,Private,20,Female,0,200,7,Cash,Postpaid,2,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1262,Yes,North,High,Private,30,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1263,Yes,South,High,Private,50,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1264,Yes,Central,Medium,Private,30,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1265,Yes,Central,Medium,Private,20,Male,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1266,Yes,South,High,Private,20,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1267,Yes,Central,Low,Private,30,Male,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1268,Yes,North,Medium,Private,20,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1269,Yes,Central,Low,Private,50,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1270,Yes,North,Medium,Private,30,Male,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1271,Yes,South,Low,Private,50,Male,3,200,7,Cash,Postpaid,1,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1272,Yes,North,Medium,Private,20,Female,3,200,7,Cash,Postpaid,1,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1273,Yes,Central,High,Private,20,Female,3,200,7,Cash,Postpaid,1,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1274,Yes,South,Low,Private,20,Female,0,200,7,Cash,Postpaid,1,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1275,Yes,North,High,Private,20,Male,3,200,7,Cash,Postpaid,1,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1276,Yes,South,High,Private,50,Female,0,200,7,Cash,Postpaid,1,2,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1277,Yes,Central,Low,Private,50,Male,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1278,Yes,Central,Low,Private,30,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1279,Yes,North,Medium,Private,20,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1280,Yes,South,Medium,Private,20,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1281,Yes,North,High,Private,50,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1282,Yes,Central,High,Private,50,Male,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1283,Yes,North,High,Private,50,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1284,Yes,Central,High,Private,30,Male,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1285,Yes,South,High,Private,30,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1286,Yes,Central,Medium,Private,50,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1287,Yes,South,Low,Private,30,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1288,Yes,North,High,Private,50,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1289,Yes,Central,High,Private,30,Male,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1290,Yes,Central,Low,Private,30,Male,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1291,Yes,North,High,Private,50,Male,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1292,Yes,Central,High,Private,30,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1293,Yes,Central,Medium,Private,30,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1294,Yes,South,High,Private,30,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1295,Yes,North,Low,Private,30,Female,3,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1296,Yes,South,High,Private,50,Female,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1297,Yes,North,High,Private,50,Male,0,200,7,Cash,Postpaid,1,1,300,300,300,100,10,50,500,1,1,300,300,20,50,20,Good
1298,Yes,North,Low,Private,50,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1299,Yes,Central,Low,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1300,Yes,North,Low,Private,50,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1301,Yes,North,Low,Private,20,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1302,Yes,Central,High,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1303,Yes,Central,Low,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1304,Yes,North,Medium,Private,50,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1305,Yes,North,High,Private,20,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1306,Yes,Central,Medium,Private,50,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1307,Yes,South,Medium,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1308,Yes,Central,Low,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1309,Yes,Central,High,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1310,Yes,North,Medium,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1311,Yes,Central,Low,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1312,Yes,Central,Low,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1313,Yes,Central,Low,Private,50,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1314,Yes,Central,Medium,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1315,Yes,Central,Medium,Private,20,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1316,Yes,North,High,Private,50,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1317,Yes,North,Low,Private,50,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1318,Yes,Central,Low,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1319,Yes,North,High,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1320,Yes,South,Low,Private,50,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1321,Yes,North,Low,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1322,Yes,North,Medium,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1323,Yes,South,Low,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1324,Yes,North,High,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1325,Yes,North,Medium,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1326,Yes,Central,High,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1327,Yes,South,Medium,Private,50,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1328,Yes,Central,High,Private,20,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1329,Yes,Central,Medium,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1330,Yes,North,Medium,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1331,Yes,South,Low,Private,50,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1332,Yes,Central,High,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1333,Yes,Central,High,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1334,Yes,South,Medium,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1335,Yes,North,Low,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1336,Yes,Central,Low,Private,50,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1337,Yes,Central,High,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1338,Yes,North,High,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1339,Yes,Central,Medium,Private,50,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1340,Yes,South,High,Private,20,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1341,Yes,Central,High,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1342,Yes,South,High,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1343,Yes,North,Low,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1344,Yes,Central,High,Private,50,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1345,Yes,South,Medium,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1346,Yes,Central,Low,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1347,Yes,South,High,Private,50,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1348,Yes,Central,High,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1349,Yes,North,Medium,Private,50,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1350,Yes,Central,Low,Private,20,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1351,Yes,South,Low,Private,50,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1352,Yes,South,High,Private,30,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1353,Yes,South,Low,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1354,Yes,Central,Medium,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1355,Yes,South,Low,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1356,Yes,North,High,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1357,Yes,South,Low,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1358,Yes,South,Low,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1359,Yes,North,Medium,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1360,Yes,North,High,Private,50,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1361,Yes,Central,Low,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1362,Yes,North,High,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1363,Yes,North,Low,Private,20,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1364,Yes,North,High,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1365,Yes,South,High,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1366,Yes,South,Medium,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1367,Yes,South,Low,Private,50,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1368,Yes,Central,Medium,Private,30,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1369,Yes,North,Low,Private,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1370,Yes,Central,Low,Private,50,Male,3,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1371,Yes,North,High,Private,50,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1372,Yes,Central,High,Private,20,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
1373,Yes,North,High,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,600,600,100,500,20,Good
